_id,comment_user_id,content,created_at,img_name,img_url,like_num,mblog_id,reply_comment_id,root_comment_id
4953975649997303,6510516376,虽然我很爱你，但是也可能爱不到结果,2023-10-06,,,1,4953969908519558,,
4953975520756620,5374094651,肚子好饿，我只能握住拳头，打向自己的肚子，帮自己出口饿气,2023-10-06,,,1,4953969908519558,,
4953975046276227,6028334448,细数此生的最美好，是我来时，恰逢你到——张皓宸,2023-10-06,,,1,4953969908519558,,
4953974015532289,2479246161,有一个可以思念的人，就是幸福——《情书》岩井俊二,2023-10-06,,,2,4953969908519558,,
4953972730235057,5907190443,报应啊,2023-10-06,,,2,4953969908519558,,
4953972475171034,6357634985,担心失去一个你在乎的人，情有可原。但是担心失去一个不在乎你的人，没有必要,2023-10-06,,,2,4953969908519558,,
4953971457001327,1004785064,对着黄昏许愿，玫瑰永不凋零,2023-10-06,,,2,4953969908519558,,
4953971355552696,7478680172,即使生命如尘，仍愿岁月如歌 ——《尘曲》 七堇年,2023-10-06,,,4,4953969908519558,,
4953971338512446,7478680172,你的归来，是我的痊愈——匪我思存,2023-10-06,,,4,4953969908519558,,
4953970889195985,7370913478,实不相瞒，实在想你 我还能忍，问题不大,2023-10-06,,,4,4953969908519558,,
4953970792468145,5880360754,🎉✨希望秋天会有意想不到的惊喜,2023-10-06,,,4,4953969908519558,,
4954142826303883,1919210311,关注,2023-10-07,,,0,4953969878631183,,
4953983141285138,6773273612,会不会乱啊[嘻嘻],2023-10-06,,,0,4953969769580674,,
4954107670430966,7824928676,他们现在是打算减少底层数量，老年人，小孩子杀一波，然后中层以上青壮年移民巴西,2023-10-07,,,0,4953969769580674,4953983141285138,4953983141285138
4953978284015700,6265575447,谁觉得核废水安全，谁就多吃点,2023-10-06,,,0,4953968540647942,,
4954217410201653,3186679112,薛定谔的大陆游客[doge],2023-10-07,,,0,4953966606812678,,
4954208928533505,2120176020,呆湾can help,2023-10-07,,,0,4953966606812678,,
4954201814992658,1442517655,不是说欧美放开日本海鲜进口吗？怎么没消化掉还积压了？？？,2023-10-07,,,0,4953966606812678,,
4954178448790265,7828337681,不是很多国人国庆去日本旅游吗？他们有口福啦，有便宜的海鲜吃啦[挤眼][挤眼][挤眼],2023-10-07,,,0,4953966606812678,,
4954159049607929,5633751822,每天，还是每人？还是每人每天？,2023-10-07,,,0,4953966606812678,,
4954132991969966,1237958210,嘶……嘶国一！,2023-10-07,,,0,4953966606812678,,
4954132386939018,7710420845,让精日吃,2023-10-07,,,0,4953966606812678,,
4954121632744129,1762377862,非常的新鲜，非常的美味[doge],2023-10-07,,,0,4953966606812678,,
4954096421306985,1897590245,现在别吃刺身 不是怕辐射 是积压太多 有很多病菌,2023-10-07,,,0,4953966606812678,,
4954043845706340,3032045822,拜托了前辈[亲亲],2023-10-07,,,1,4953966606812678,,
4953997740867623,7812205282,[哈哈][哈哈][哈哈],2023-10-07,,,0,4953966606812678,,
4953990799823965,3272837340,[怒]对华销售有毒海鲜已无可能，为今之计只有内销一条路了！干吧！阁下！,2023-10-06,,,2,4953966606812678,,
4953990720914879,1903511577,他们为什么不吃 太浪费了,2023-10-06,,,1,4953966606812678,,
4953990019158674,2373407577,吃完浑身发光，滨州旋转，身体慢慢浮空，人称变异仙人[怒],2023-10-06,,,1,4953966606812678,,
4953983024630389,7783373354,奥利给！兄弟们！干咯！ http://t.cn/A6OF6vdR,2023-10-06,,,2,4953966606812678,,
4953977173576376,5178203547,贻宜食，务憶食，饴九以久把胰领（指以贻贝为代表的福岛海产品非常的新鲜非常的美味，希望小日子一定要多多食用，但因为长时间嗯造海鲜导致患上了胰腺炎而完全败北[泪]）,2023-10-06,,,5,4953966606812678,,
4953977089427679,6224140815,牡蛎莫牡蛎（绝望,2023-10-06,,,3,4953966606812678,,
4953976924802348,2707209834,自己都不愿意吃，怎么说服其他国家人民吃啊，自己福岛酿的酒本国都禁售，却卖到国外。,2023-10-06,,,2,4953966606812678,,
4953976574054794,7289626873,就照这个食谱吃，一年后结石能堵到嗓子眼[太开心],2023-10-06,,,0,4953966606812678,,
4953973645383773,7789616268,不是，发癫能别用ie浏览器发癫么[怒],2023-10-06,,,0,4953966606812678,,
4953972496401984,1714216732,为什么它们没飞去日本吃海鲜,2023-10-06,,,2,4953966606812678,,
4953971368135858,6580797052,非常的新鲜，非常的美味（确信）,2023-10-06,,,6,4953966606812678,,
4953971208753621,2874091982,A作家如果能挺到现在是不是就不会饿死了[偷笑][偷笑][偷笑],2023-10-06,,,13,4953966606812678,,
4953970217850852,5590000015,凭王菊对皇军的热爱，每天不吃八斤海鲜，那是完全对不起皇军的。[怒],2023-10-06,,,16,4953966606812678,,
4953969347007895,6143048391,2100万人呢[怒]给污水洗地的纸皮呢[怒]快吃啊[怒],2023-10-06,,,0,4953966606812678,,
4953968800432476,7745179621,恩造核污染海鲜！进一步改善大核民族体质，人均三条腿[二哈],2023-10-06,,,2,4953966606812678,,
4953967497056349,7837690361,这海鲜十分的珍贵，应该请小日本自己吃掉。[笑哈哈],2023-10-06,,,32,4953966606812678,,
